Nama Restoran,Nama,Pengguna Gojek Sejak,Rating,Ulasan,Produk yang Dibeli,Tanggal Beli,Waktu Scraping
"McDonald's, Manyar Kertoarjo Surabaya",W***,9 Maret 2016,1.0,AYAMNYA GOSONG !! !,2 pcs Spicy Chicken McD,12 Mei 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",E**,19 April 2016,1.0,"udh dikasih catatan minta paha atas dikasih paha bawah, gak dikasih garam jg",PaNas Spesial Medium,4 Mei 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",E***** P**** N,24 Maret 2020,5.0,sumpa emg bener” mekdi gaperna ngecewainnnn!!!!!!,McFlurry Feat. Oreo - Choco Sundae,4 Mei 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D*******,21 Agustus 2015,1.0,pesanan tidak sama/tidak sesuai dan penjelasan menu tidak jelas,PaNas Spesial Ayam Krispy Gulai McD,2 Mei 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A**,5 Mei 2016,1.0,pesanan saya kurang. panas 2 gulai harusnya dapat 2 ayam tapi cuma dikasih 1.,PaNas 2 Ayam Krispy Gulai McD,2 Mei 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",I***,25 Juli 2015,3.0,nasinya tidak ada,PaNas Spesial Ayam Krispy Gulai McD,30 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",F****** W********,19 Oktober 2015,4.0,Sdh 2 kali pesenan selalu kurang,Happy Meal Ayam McD - McFlurry Choco - McFlurry Feat. Oreo - Chicken Snack Wrap - Iced Coffee,1 Mei 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",C**** E********,20 Agustus 2015,5.0,Kentangnya krng kering. Tp enak,Cheeseburger Deluxe Meal Medium - McFlurry Choco - Double Choco Pie,29 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",Z***,23 November 2015,4.0,saosnya nda ada sama sekali,Double Choco Pie - Sausage McMuffin,28 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",C****,20 Juli 2019,3.0,"Saya order mc flurry coklat tapi yang dateng mc flurry coklat dengan strawberry di bawahnya, jadi sepertinya salah bikin tapi bukannya di ganti malah hanya di perbaiki saja. Jadinya anak saya tidak suka dan tidak mau makan..terbuanglah itu 4 mc flurry kemarin..sangat di sayangkan..",McFlurry Choco,29 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D*** H****** A***,17 Mei 2019,1.0,ko gratisan di list gg dikasih.,PaNas 2 Ayam Spicy  Gulai McD - Boba Iced Coffee Float,28 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",R***** A***,4 Juni 2020,5.0,"mending saos gulenya di pisah kak,,kalo langsung di campur ayam nya kaga krispy",PaNas Spesial Ayam Krispy Gulai McD - McNuggets 6pcs,22 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D** P********,13 Mei 2017,3.0,Porsi ayam nya kecil :( sama nasi :(,Paket Berdua A - Cheeseburger+ Double Choco Pie + Coke float,20 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",F*** R*****,11 Mei 2019,2.0,"padahal nambah topping fudge di nota juga ada tulisannya
tapi pas dateng gak ada 🤣🤣🤣",Fanta Float - Choco Sundae,21 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",N****** R*** A***** D***,9 September 2018,5.0,"enak sekali,harga terjangkau",Choco Sundae - Strawberry Sundae - Cheeseburger,18 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",R***** A****,2 Januari 2019,5.0,Tetap smngatt pak jalani gojek nya smoga allah berikan kelimpahan rezeki buat bapak tetap smngatt jgn mengeluk dan tetap memberi kebaikan allah akan membalas semuanya amiin 🙏🙏,PaNas Spesial Large,9 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D** K******,7 Desember 2015,4.0,"saya minta ganti ice coffee tdk diganti, dan tdk dikasih saos sama sekali :(",Sausage Wrap Extra Value Meal - Coke Float,9 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",H**** P*******,1 Agustus 2018,2.0,"kecewa, pilihan opsi customannya bikin bingung. beli fish fillet ada opsi remove from fish filletnya padahal ga dicentang sama sekali, terus yang opsi tambahan aku centang plain karna emang ga ada tambahan. Tapi yang datang cuma patty sama fish fillet doang. Ga ada sausnya, saran sih kalau bikin opsi custom jangan membingungkan customer jadinya kecewa",Double Choco Pie - Choco Sundae - Chicken Fingers - Fish Fillet Burger,5 April 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D***** W******* D********,21 Februari 2016,3.0,"2 kali beli terakhir, tidak ada sambal sama sekali. 8 burget nggak ada sambal?!",2x Egg McMuffin ALC - Sausage McMuffin,28 Maret 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",R**** R*****,2 Mei 2020,5.0,enak makanannya,Happy Meal Ayam McD - PaNas Spesial Large,20 Maret 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",R***,29 April 2017,3.0,"kenapa sih mcd, udh dikasih note tetep ga di gubris",Paket Berdua B,15 Maret 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A***** A* Y*******,27 Desember 2016,4.0,aku kira dapat dada atau paha semua . ternyata ada sayapnya juga 3 dengan jumlah yang pas sih 7 ayam tapi jangan sayap juga (dagingnya dikit) setidaknya yang layak gitu . lain kali di kasih caption biar yang beli tau,PaMer 7 Mix,15 Maret 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",J*****,11 Agustus 2015,3.0,"sebetulnya ok, cuma sayangnya kalo lewat gojek ga bisa pilih minuman di paket, sdh beberapa kali order gini. padahal gak bisa minum soda. semoga kedepannya ada perbaikan",Cheeseburger Meal Medium,13 Maret 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",F****** K*****,6 September 2015,3.0,spicy nya kurang berasa,PaMer 5 Spicy Free Potato Wedges,24 Februari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",I**,14 September 2016,2.0,"rasa ayamnya tumben g enak,g seperti biasanya,sambal seharusnya ditaruh diluar kotak bukan didalamnya kotak,sehingga bungkusnya sambal terkena ayam,apalagi ini zaman Corona",PaMer 5 Krispy Free Potato Wedges,24 Februari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A*****,4 Februari 2018,4.0,mc flurrynya porsinya lbih sdikit drpada yg di mcd darmo :(,McFlurry Feat. Oreo - 1pc Krispy Chicken - Big Mac Meal Medium,21 Februari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A***,2 September 2015,1.0,berantakan....saos tumpak keluar... roti basah..,Big Mac Meal Medium,7 Februari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D****,15 Januari 2016,1.0,mau upsize u/ cola ga bisa?? aneh banget,Cheeseburger Meal Medium,29 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",P*******,24 Desember 2017,4.0,jangan lupa berbagi,Honey Garlic Fish Rice McD - Honey Garlic Chicken Rice McD - Chicken Burger - Beef Burger,30 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A**,21 April 2016,3.0,Kentang nya anyep.. dingin ngin... pdhal ga smp 30mnt dr jarak order smp makanan sampe,Cheeseburger Meal Medium,28 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D** A*** U****,26 April 2017,1.0,"Sudah super kok stoknya gak ada, tolong management nya dibenerin dulu.jangan asal ganti2 menu",PaNas 2 Spicy Medium,22 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A*****,4 Februari 2018,3.0,ayam tdk hangat,2 pcs Krispy Chicken McD - McFlurry Feat. Oreo,24 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",N***,28 Juli 2017,1.0,"Packaging tdk bisa dipegang oleh bpk gojek. Oleh pak gojek dimasukkan ke kantong plastik bekas. Mcd tdk berpikir end to end. Dan jawaban mcd kertajaya lbh mengecewakan, kami mengikuti anjuran pemerintah. Diharapkan pak gojek menggunakan reusable milik pak gojek. Sangat tdk memikirkan kepentingan customer. Ternyata bagi mcd, customer tdk penting, yg penting perusahaan aman",Chicken Burger Deluxe - Cheeseburger,22 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",H********,14 Agustus 2017,3.0,ada note  tanpa es tetep saja di kasih es batu,PaNas 1 Spicy Medium - Iced Coffee - Iced Coffee Jelly Float,18 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",H*** A**** W*****,8 April 2019,3.0,"saosnya minta dilebihin cuma dikasi 2, padahal biasanya ga minta dilebihin pun paling ga dapet 4 :'(",PaNas 2 Spicy Large,19 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A****,2 Oktober 2016,5.0,"Bagus, kedepannya tetap jangan pakai plastik ya👍",2 pcs Krispy Chicken McD,19 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",R*** O****,1 Juli 2015,5.0,1 paket enak semuanya,"Paket Golden Mayo Cheese Steak Burger, Med",11 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",G*****,18 Februari 2016,1.0,Saos nya minta agak banyak cuma di kasih 1.. Pelit di Saos.. trs makan ayam nya gimana klo cuma 1 sachet saos.. gak enak woyy..,Cheeseburger Meal Medium,12 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A** A***** P**,17 Februari 2017,3.0,ayolah masa minumannya masih gabisa diganti. lemontea nya rasanya aneh lagi. hadeh,PaNas 2 Spicy with Fries Large - McFlurry Feat. Oreo,10 Januari 2021,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",R*** Z*******,26 Januari 2019,4.0,porsinya untuk nasi kurang hehe,McFlurry Feat. Oreo - Honey Garlic Chicken Rice McD - Beef Burger,27 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A***,16 April 2017,4.0,pesanan saya tdk terbungkus Safety  pesan minum bocor semua hanya bisa diminum 5x tegukan saja,Chicken Burger - Beef Burger - Iced Coffee,28 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",P***** S*****,6 November 2015,5.0,"makasih banyak buat pelayanannya, ada pesanan yg tertinggal eh langsung diantar.",Promo PaMer 5 Krispy ALC + 3 Tehbotol Kotak - French Fries Large - Rica Rica Fish Rice McD,26 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",B********,16 Juni 2016,3.0,"Tumben McChicken-nya tidak crispy sama sekali, seperti makan nugget.",Beef Prosperity Burger - McChicken,24 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",S**** P****** D***,8 Maret 2016,3.0,"saya kecewa biasanya bisa ganti minuman yg saya inginkan lemon tea, alasan kasir minuman tdk bisa diganti harus coca cola dan itu sdh peraturan. Peraturan macam itu, MCD itu restoran cepat saji bukan kantor pemerintah. Kalau gitu buang saja tidak usah dijual utk minuman selain coca cola seperti lemon tea, fanta, dll. Saya kecewa MCD manyar kertoarjo surabaya",Calender 2021 - Double Cheeseburger Meal Large,24 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",R*** A***** W*****,18 Oktober 2019,3.0,"udah di tulis sambl banyak tetep di kasih 2 sachet
pelit amat sih",PaNas Spesial Medium,22 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",Q***,30 Maret 2017,2.0,minta saus 5 di kasihnya 3 beda bgt sm kfc,Spicy Chicken Bites - 1pc Spicy Chicken,19 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",K********** F*******,31 Desember 2017,4.0,breakfast wrapnya kurang enak,Sausage Wrap Extra Value Meal,17 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D**** K***** D***,23 September 2015,1.0,"plis dong kak, untuk gofood/grabfood dikasi kantong kresek. bukannya saya tidak mendukung program go green. hanya saja kasihan jika driver harus mencari kantong kresek dulu",PaNas 1 Medium,18 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A****,7 Februari 2016,3.0,saos nuggetnya ga dikasih (pdhl distruknya ditulis lho). lalu ayamnya saya sayap semua. perlu adanya tambahan menu pilihan ayamnya mau apa,PaNas 2 with Fries Large - McNuggets 6pcs - McD Chicken Porridge - Breakfast Wrap,4 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A***** S******* M********,17 Agustus 2018,4.0,"tolong di seal ya plastiknya, thank youuu",Cheeseburger Deluxe Meal Medium - PaNas 1 Spicy Medium,1 Desember 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D***,7 April 2015,3.0,"td malam pesen beef buger,tp g ada beefnya,hanya roti dan sayuran saja,,",Happy Meal Ayam McD - Beef Burger Deluxe Medium - Strawberry Sundae,29 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",R******* S**********,1 Mei 2017,3.0,"Ayam tdk spt biasanya,ini krg crispy,jd’nya spt kfc",PaMer 5 Krispy Gratis 2 Chicken Burger - Apple Pie,29 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",I**,14 September 2016,2.0,"rasa ayamnya berbeda dari biasanya..apa tepungnya berbeda klo ini seperti ayam dipinggir jalan,dan ukuran ayam dadanya kecil ,beda dari biasanya besar,kecewa promo tapi rasa dan porsi berbeda,saya kecewa sekali,kenapa untuk sekelas mcd tidak dipertahankan kualitasnya",PaMer 5 Krispy Gratis 2 Chicken Burger,26 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",G****,25 Oktober 2019,1.0,catatan TDK pernah di hiraukan kami pesannya burger tanpa sayur eh kasih sayur PAYAH. Padahal kami sering order loh hampir tiap hari😠,Chicken Burger Deluxe Medium - Chicken Snack Wrap - Iced Chocolate Large,23 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",P**** M******,7 Juli 2018,1.0,Pramusajinya stupid bgt. Sudah tau saya pesan yg ada sausnya kenapa diberdirikan? Tumpah semua jadinya dan catatan lagi gapenah dikasih saos tomat.,PaNas Spesial Thai Sweet Chili Krispy - PaNas Spesial Large,22 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",G****,25 Oktober 2019,1.0,note TDK di hiraukan,2 pcs Krispy Chicken McD - Cheeseburger - Chicken Snack Wrap - Chicken Burger,17 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",M****,7 November 2016,3.0,"croissant nya gosong. seharusnya jangan kasi yang GOSONG.Mungkin matanya karyawan McD harus di periksa lagi agar bisa liat kalau makanan yg diberikan gosong.
Daging pake big breakfast nya kurang segar.

Terimakasih.",Big Breakfast - Tuna Puff Pastry - Breakfast Wrap,16 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",P** M***,13 Juni 2020,3.0,"pesan paket panas spesial thai sweet chili tapi pas dateng, kagak ada telurnya. hehehe",PaNas Spesial Thai Sweet Chili Spicy,15 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",F*****,9 April 2017,5.0,bukusnya rusak kenak esnya terlalu tipis,PaNas Spesial Medium - PaNas 2 Spicy Large,8 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",H****,10 Maret 2019,1.0,Kemasan minum milo kemarin dipacking kurang rapet dan hasilnya tumpah kemana2.mohon diperbaiki lagi untuk packing minumannya,"Family Time Bertiga Happy Meal Beef Burger, PaNas Krispy With 2pcs reg. MILO - McD Chicken Porridge",11 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",N*** F*** A*****,29 September 2015,2.0,"Beli minuman dateng2 uda tumpah krna gak safety packgingnya. Bayar full yg dteng separuh. Gak bisa nyalahin drivernya krna packgingnya emg kurang baik. Kl mau ngikutin anjuran pemerintah mengurangi pemakaian plastik, pstiin aman gak tumpaaah yaaaa",2 pcs Spicy Chicken McD - Iced Coffee - Chicken Snack Wrap - Mango Coconut McFlurry,11 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",E*****,3 Januari 2016,5.0,selalu jadi kesukaanku....!!,McFlurry Feat. Oreo - McD Chicken Porridge - Chicken Burger,8 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",V***,28 Agustus 2015,2.0,burger deluxe bentuk seperti yg 15 rb an,French Fries Large - Chicken Burger Deluxe,7 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A*****,8 Agustus 2020,5.0,suka sama chef nya,McFlurry Feat. Oreo,7 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",Y**** A******,13 Agustus 2015,2.0,pembelian 2kali tidak pernah diberikan saus tomat.,French Fries Large - Big Mac - 2 pcs Krispy Chicken McD,6 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",R**** P*******,27 Juli 2015,2.0,saya minta dada malah yg datang sayap. bayar mahal cuma makan sayap,Mango  Coconut McFlurry Oreo - Blackcurrant McFloat - PaNas 1 Spicy Large - Beef Burger Deluxe,6 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A***********,27 September 2018,4.0,rasanya lumayan hambar.. gak seperti biasanya,McD Chicken Porridge - Sweet Corn with Crunchy Bubble,1 November 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",M****,7 November 2016,1.0,"Pelayan tidak memastikan barang yg dibawa driver sudah komplit. Saya tidak menerima kopi dari paket big breakfastnya. Di chat pesanan tadinya Saya minta teh sachet saja tanpa air supaya bisa Saya seduh dirumah dan katanya minumannya harus kopi, lalu Saya oke kopi PANAS. Dan sudah ingatkan ke driver bawa hati2. Tapi dari 3 bungkusan yg Saya terima ternyata tidak ada yg terasa panas, Setelah Saya buka , ternyata TIDAK ADA KOPI. MENGECEWAKAN!!!!!",Breakfast Wrap - Sweet Corn - Tuna Puff Pastry - Big Breakfast,30 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",W*****,16 September 2016,4.0,Diminta paha bwh ttp diberi sayap,PaNas 2 Spicy Large,24 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",L***,17 Oktober 2016,5.0,untuk kemasan packing gampang sobek di musim hujan,"Paket Bersama, Spicy - McFlurry Feat. Oreo - Spicy Chicken Bites - Strawberry Sundae",27 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",L***,6 November 2015,4.0,"pesan paket mcflavour karena kepengen cheese lover friesnya, tapi ternyata stock malah kosong jadi friesnya diganti menu lain. lain kali jika ada menu yang kosong harap di setting di appnya sehingga tidak mengecewakan pembeli. terima kasih","Beef Burger Deluxe McFlavor Set, Med",25 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",D**** P********,15 Mei 2017,1.0,mintanya paha atas dikasinya dada,PaNas 1 Spicy Medium - Apple Pie,25 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",I*******,14 Juli 2016,5.0,"Skrng koq sdh nggak ada kantong plastiknya?? kasian dong sama bpk gojeknya, hrs prepare sendiri",PaNas Spesial Spicy Large - Happy Meal Ayam McD - McFlurry Feat. Oreo - Choco Sundae - Fish Fillet Burger Meal Medium,25 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",M****,7 November 2016,3.0,"kentangnya sudah tidak fresh
ikan diburger kurang besar","Fish Fillet Burger McFlavor Set, Med",24 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",M****,7 November 2016,5.0,KOPI kurang panaa,Big Breakfast Combo Meal - Sweet Corn - Breakfast Wrap,24 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",A** B**** P******,30 Oktober 2019,1.0,"GAK SESUAI REQUEST, GAK MAU PAHA BAWAH MALAH DIKASIH PAHA BAWAH",Nasi Uduk McD Paket Komplit Krispy - Chicken Fingers - Choco Sundae,19 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",I***** S*******,6 Agustus 2015,1.0,"mcd kalo beli sendiri minuman bisa coca cola, kalo via gojek pelanggan dipaksa minuman teh, alasan krn sudah sesuai paket, aneh sekali.",PaNas 2 Spicy Medium,18 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",I*********,12 Juni 2016,4.0,"the potatoes are cold, so it's not good to eat","Paket Hemat Beef Burger Deluxe, Large",17 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",H***,25 September 2017,2.0,"AYAM TIDAK FRESH, KERAS SEPERTI AYAM SISA",PaNas Spesial Large,13 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",E**,19 April 2016,1.0,"gak dikasih tas kresek, minum jd tumpah",PaNas Spesial Medium,14 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",M****,7 November 2016,4.0,"Kentang kurang panas,masih lembek.
Rica2 kurang banyak.",Cheeseburger with Egg Medium - Rica Rica Fish Rice McD,14 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",L**** N,28 April 2018,4.0,Tidak bisa pilih mainan happy meal,Happy Meal Beef Burger,13 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",B****,16 April 2017,3.0,"pesanan salah dan tidak lengkap, harap lebih teliti lagi kedepannya","Cheeseburger McFlavor Set, Med - Coke Float",9 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",M****,7 November 2016,5.0,my fav breakfast,Big Breakfast Combo Meal - Breakfast Wrap,8 Oktober 2020,2025-07-11 22:19:40
"McDonald's, Manyar Kertoarjo Surabaya",S****** S**** P******,1 Mei 2017,4.0,sayang sekali kentangnya sudah tidak hangat,PaNas 2 with Fries Large,3 Oktober 2020,2025-07-11 22:19:40
