Nama Restoran,Nama Menu,Detail Menu,Harga,Waktu Scraping
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Biasa,N/A,77.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Jamur Biasa,N/A,91.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Jamur  Biasa,N/A,91.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Sosis Biasa,N/A,91.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Sosis Biasa,N/A,91.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Jamur Sosis Biasa,N/A,100.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Jamur Sosis Biasa,N/A,100.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Special,N/A,80.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Special,N/A,80.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Jamur  Special,N/A,94.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Jamur Special,N/A,94.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Sosis Spesial,N/A,94.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Sosis Special,N/A,94.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Jamur Sosis Special,N/A,105.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Jamur Sosis Special,N/A,105.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Super,N/A,91.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Super,N/A,91.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Jamur Super,N/A,103.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Jamur  Super,N/A,103.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Sosis Super,N/A,103.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Sosis Super,N/A,103.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Ayam Jamur Sosis Super,N/A,115.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Martabak Sapi Jamur Sosis Super,N/A,115.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Coklat Kacang Wijen,N/A,76.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Keju Campur,"keju, coklat, kacang, wijen",81.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Keju Kismis,N/A,87.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Keju Polos,N/A,79.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Nutella,N/A,99.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Nutella Keju,N/A,104.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Ovomaltine,N/A,117.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Ovomaltine Keju,N/A,131.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Silverqueen,N/A,104.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Silverqueen Keju,N/A,110.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Toblerone,N/A,121.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Biasa Toblerone Keju,N/A,126.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Coklat Kacang Wijen,N/A,121.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Keju Campur,"keju, coklat, kacang, wijen",126.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Keju Kismis,N/A,127.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Keju Polos,N/A,123.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Nutella,N/A,146.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Nutella Keju,N/A,154.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Ovomaltine,N/A,167.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Ovomaltine Keju,N/A,181.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Silverqueen,N/A,152.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Silverqueen Keju,N/A,157.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Toblerone,N/A,173.000,2025-07-04 21:41:17
"Martabak & Terang Bulan ""Aliung"" Asli Bangka, Mulyosari Raya",Terang Bulan Spesial Toblerone Keju,N/A,180.000,2025-07-04 21:41:17
"Dapur Laut Gobar, Mulyorejo",Ikan Patin,Tanpa Nasi (Pilih Bakar / Goreng),44.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Teh Manis,Es/hangat,5.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Jeruk Manis,Es/hangat,10.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Teh Tawar,Es/hangat,5.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Cah Kangkung,N/A,12.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Gurame Besar,Tanpa Nasi (Pilih Bakar / Goreng),73.900,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Gurame Kecil,Tanpa Nasi (Pilih Bakar / Goreng),49.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Patin,Tanpa Nasi (Pilih Bakar / Goreng),44.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Lele,Tanpa Nasi (Pilih Bakar / Goreng),13.800,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ayam,Tanpa Nasi (Pilih Bakar / Goreng),22.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Nasi Putih,N/A,6.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap Merah Sedang,Tanpa nasi(pilih bakar / goreng),45.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kerapu Super,N/A,47.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda Kecil 1,Tanpa nasi(pilih bakar / goreng),45.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Dorang Small,Goreng/ bakar (tanpa nasi),69.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Bubara,Tanpa Nasi (Pilih Bakar / Goreng),47.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Gt / Bubara,Tanpa Nasi (pilih Bakar/ Goreng),35.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kerapu Jumbo,tanpa nasi(pilih bakar/goreng),55.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap Merah S,Tanpa nasi (pilih bakar / goreng),60.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Kakap Merah S1,Tanpa Nasi (pilih Bakar/goreng),67.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap Merah Super,Tanpa nasi(pilih bakar / goreng),91.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Kakap Merah Besar 1,Tanpa Nasi (Pilih Bakar /goreng),79.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap Merah Besar 2,Tsnpa Nasi (pilih Bakar/goreng),73.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap M B,Tanpa nasi(pilih bakar / goreng),55.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap Merah Besar,Tanpa Nasi (Pilih Bakar / Goreng),47.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap Small 1,Tanpa nasi(pilih bakar / goreng),33.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Kakap Merah Sedang 1,Tanpa Nasi (pilih Bakar/goreng),43.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap Merah,N/A,35.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap M Small,Tanpa nasi (pilih bakar / goreng),40.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Kakap Merah Kecil 1,Tanpa Nasi (pilih Bakar/goreng),30.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kakap Merah Kecil,Tanpa Nasi (Pilih Bakar / Goreng),27.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Mata Sebelah Besar,Tanpa Nasi(pilih Bakar/goreng),79.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Mata Sebelah Besar 1,Tanpa Nasi (pilih Bakar/goreng),67.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Mata Sebelah,Tanpa Nasi(pilih Bakar/goreng),60.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Sebelah Small,Tanpa Nasi (Pilih Bakar / Goreng),55.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Sebelah Small 1,Tanpa Nasi (pilih Bakar/goreng),51.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Sebelah Kecil 1,Tanpa Nasi (pilih Bakar/goreng),47.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Sebelah Kecil,Tanpa Nasi(pilih Bakar/goreng),39.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda B,Tanpa nasi(pilih bakar / goreng),60.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Dorang B,Tanpa nasi(pilih bakar / goreng),55.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Dorang Small 1,Tanpa Nasi(pilih Bakar/goreng),45.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Dorang S,Tanpa nasi (pilih bakar / goreng),47.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda,Tanpa nasi(pilih bakar / goreng),39.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Nila Besar,Tanpa Nasi (Pilih Bakar / Goreng),39.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Nila S,Tanpa Nasi (pilih Bakar/goreng),30.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kerapu S,Tanpa nasi(pilih bakar / goreng),39.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kerapu Sedang,Tanpa nasi(pilih bakar / goreng),33.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kerapu Sedang 1,Tanpa nasi(pilih bakar / goreng),35.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Kerapu Sedang 2,Tanpa Nasi(pilih Bakar/goreng),45.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda Super,Tanpa nasi(pilih goreng / bakar),67.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda Jumbo,Tanpa nasi(pilih bakar / goreng),94.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Bubara Kecil,Tanpa nasi(pilih bakar / goreng),35.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda Besar,Pilih Bakar / Goreng,55.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda Besar 1,Tanpa Nasi (pilih Bakar/goreng),60.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda Super 1,Tanpa nasi(pilih bakar / goreng),79.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda K,Tanpa nasi(pilih bakar / goreng),43.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda K 1,Tanps Nssi(pilih Bakar/goreng),33.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Barracuda Sedang,Tanpa nasi (pilih bakar / goreng),35.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda Sedang 2,Tanpa Nasi (pilih Bakar/goreng),47.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Barracuda Jumbo 1,Tanpa Nasi(pilih Bakar/goreng),116.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Barracuda Sedang 1,Tanpa Nasi(pilih Bakar/goreng),51.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Baronang Sedang,Tanpa Nasi (pilih Bakar/goreng),55.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Bronang Sedang 1,Tanpa Nasi (pilih Bakar/goreng),45.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Ikan Baronang B,Tanpa Nasi (pilih Bakar/goreng),47.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Nila Small,Tanpa Nasi (pilih Bakar / Goreng),33.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Dorang,Tanpa nasi (goreng/bakar),73.500,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Gt / Bubara,Tanpa nasi (pilih bakar/goreng),44.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Kerapu Small,Tanpa Nasi(Pilih Bakar/Goreng),44.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Gt/ Bubara Small,Tanpa nasi (pilih bakar/goreng),40.000,2025-07-04 21:41:52
"Dapur Laut Gobar, Mulyorejo",Dorang Super,Tanpa nasi (pilih bakar/goreng),81.500,2025-07-04 21:41:52
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Ronde Isi Kacang Gula Putih,N/A,21.500,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Angsle,N/A,21.250,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Tahwa Biasa Gula Putih,N/A,17.500,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Tauwa Kacang Kuah Komplit,N/A,21.250,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Kacang Kuah Komplit,N/A,18.750,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Paperbowl+Sendok Plastik,"Tulis di note,kuahnya langsung tuang dlm paperbowl atau dibungkus plastik dulu",1.500,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Ronde Isi Kacang Gula Putih,"5 butir bola bola ronde isi kacang tanah tumbuk, mutiara, degan serut, kacang tanah taburan dengan kuah jahe panas",21.500,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Ronde Isi Kacang Gula Merah,"5 Bola Rinde Isi Kacang,mutiar,degan,kacang Sangrai Tabur,kuah Jahe Asli,dengan Gula Merah/aren Yang Khas Dan Lezat",22.000,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Angsle,"Mutiara, kacang hijau, roti tawar, ketan, kacang tanah, melinjo dengan kuah santan panas asli",21.250,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Ronde Tanpa Isi,"12 butir bola ronde tanpa isi, mutiara, kacang tanah, degan serut, dengan kuah jahe panas. Pilihan rasa : original putih",19.000,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Ronde Kering Kacang Wijen,"5 Bola Ronde Isi Kacang,tanpa Kuah,dengan Baluran Kacang Tanah Tumbuk,gula,dan Wijen",21.250,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Ronde Kering Kacang Saja,"5 Bola Ronde Isi Kacang,tanpa Kuah,dengan Baluran Kacang Tanah Tumbuk",21.250,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Ronde Kering Milo,"5 Bola Ronde Isi Kacang Dengan Baluran Bubuk Milo,tanpa Kuah",21.250,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Tahwa Biasa Gula Putih,"Tahwa lembut, kacang tanah tabur, kuah jahe asli dengan Gula Putih",17.500,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Tauwa Biasa Gula Merah,"Tauwa Lembut,kacang Tabur,kuah Jahe Asli Dengan Gula Merah.",18.000,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Tauwa Kacang Kuah Komplit,"Tauwa,kacang Tanah Presto,kacang Ijo Kupas ,cakue.Opsi Kuah:jahe Atau Kuahnya Kacang Kuah.",21.250,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Kacang Kuah Komplit,"Kacang tanah dipresto empuk, berkuah sedikit manis, dilengkapi irisan cakue goreng, kacang ijo kupas, dan siraman santan kental gurih.",18.750,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Kacang Kuah Biasa,"Kacang tanah dipresto empuk berkuah sedikit manis, dilengkapi irisan cakue goreng.",17.750,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada","Kuah Jahe,mutiara,degan,kacang(Sekoteng)",N/A,15.000,2025-07-04 21:42:15
"Angsle Ronde Bondowoso Bp. Suhartono, Jl. Raya Dharmahusada",Kuah Jahe Asli,N/A,11.000,2025-07-04 21:42:15
"Penyetan Cok, Kaza Mall",Paket Ayam Bakar,Ayam Bakar Spesial dengan Sambal Pedas dan Saus Kecap + Nasi Putih,65.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Bebek Bakar,Bebek Bakar Spesial dengan Sambal Pedas dan Saus Kecap + Nasi Putih,75.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Lele Bakar,Lele Bakar Spesial dengan Sambal Pedas dan Saus Kecap + Nasi Putih,61.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Ayam Betutu,Paket betutu khas penyetan cok yang gurih & pedas (menu sudah termasuk nasi putih),61.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Sei Tumis Sambal Bawang,Paket nasi tumis sei sapi khas nusantara pedas,63.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Sei Sapi Raja Rempah,Paket nasi sei sapi dengan berbagai macam rempah,64.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Nasi Kulit Rakyat,"Nasi Kulit Ayam, Telur Mata Sapi, Serundeng, Sambal Bawang, Bumbu Kuning, Lalapan, Es Teh",50.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Sei Sapi Original,Paket nasi sei sapi khas nusantara pedas dengan sambal bawang,63.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Ayam Crispy Saus Rendang,"Paket nasi ayam crispy dengan saus rendang, telur dadar, sambal bawang  sambal hijau.",45.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Sego Sambel Mak Yoyok,"Nasi dengan lauk aneka macam (ikan panggang, telur dadar, tahu, telur & sambal)",49.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Cobek Ayam Goreng,"Paket nasi, ayam, goreng tradisional, tahu, tempe, sambal pedas",64.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Cobek Bakso Goreng,"Paket nasi, bakso goreng, tahu, tempe, sambal pedas",60.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Cobek Lele Goreng,"Paket nasi, ikan lele goreng, tahu, tempe, sambal pedas",60.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Empal Suwir,"Paket Nasi, Empal Suwir, Tahu, Tempe, Sambal Pedas & Es Teh",79.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Bebek Kremez Sambal Ijo,"Paket Nasi Bebek Kremes Sambal Ijo, Tahu, Tempe, Lalapan, Es Teh",69.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Bebek Kremez Sambal Cok,"Paket Nasi Bebek Kremez Sambal Cok, Tahu, Tempe, Lalapan, Es Teh",69.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Ayam Geprek,"Paket nasi, ayam geprek dengan jancok",51.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Jamur Geprek,"Paket Nasi, Jamur crispy , Sambal Pedas & Es Teh",42.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Ayam Geprek Special,"Paket nasi, ayam geprek dengan sambal jancok, orak arik telur",63.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Nasi Goreng Cok,Nasi goreng pedas khas penyetan cok,50.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Ayam Geprek Sambal Matah,"Paket nasi, ayam geprek dengan sambal matah",58.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Nasi Goreng Sei,"Paket Nasi Goreng Yang Dipadukan Dengan Daging Sei, Lalapan, Es Teh",53.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Ayam Geprek Telur Asin,"Paket nasi, ayam geprek dengan saus telur asin asli",63.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Rawon Empal,Spesial Rawon Empal dari Penyetan Cok,67.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Ayam Geprek Mozza,"Paket nasi, ayam geprek dengan sambal jancok, mozzarella",63.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Nasi Telur Ponti,"Paket Nasi Dengan Telur Mata Sapi, Bumbu Rempah Bawang Putih, Kecap Asin, Tahu, Tempe, Lalapan, Es Teh.",42.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Nasi Goreng Geprek,Nasi goreng pedas dengan ayam geprek,50.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Bebek Kremes Sambal Pencit,"Nasi Dengan Bebek Goreng , Tahu ,Tempe , Lalapan , Kremesan , Sambal Pencit, Es Teh Manis",69.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Cobek Bandeng Usuh,"Nasi Dengan Bandeng Usuh Goreng , Tahu ,Tempe , Lalapan , Kremesan , Es Teh Manis",63.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Cobek Usus,"Nasi Dengan Usus Goreng , Tahu ,Tempe , Lalapan , Kremesan , Es Teh Manis",50.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Cobek Ati Ampela,"Nasi Dengan Ati Ampela Goreng , Tahu ,Tempe , Lalapan , Kremesan , Es Teh Manis",50.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Cobek Ikan Panggang,"Nasi Dengan Ikan Panggang Goreng , Tahu ,Tempe , Lalapan , Kremesan , Es Teh Manis",57.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Paket Cobek Udang,"Nasi Dengan Udang Goreng , Tahu ,Tempe , Lalapan , Kremesan , Es Teh Manis",65.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Nasi Tempong Ayam,"Nasi Dengan Ayam Goreng, Sambal Tempong, Kremesan, Tahu Tempe, Lalapan Dan Es Teh",63.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Nasi Tempong Bebek,"Nasi Dengan Bebek Goreng, Sambal Tempong, Kremesan, Tahu Tempe, Lalapan Dan Es Teh",69.000,2025-07-04 21:42:49
"Penyetan Cok, Kaza Mall",Nasi Tempong Empal,"Nasi Dengan Empal Goreng, Sambal Tempong, Kremesan, Tahu Tempe, Lalapan Dan Es Teh",69.000,2025-07-04 21:42:49
